rebalance_date,ticker,weight,method,fund,family,sector,sentiment_signal
2023-02-28,AMT,0.0,min_variance,Combined Min Variance,Combined,,
2023-02-28,BA,0.00469746947370592,min_variance,Combined Min Variance,Combined,,
2023-02-28,CAT,0.0,min_variance,Combined Min Variance,Combined,,
2023-02-28,CCI,0.0,min_variance,Combined Min Variance,Combined,,
2023-02-28,CMCSA,0.0,min_variance,Combined Min Variance,Combined,,
2023-02-28,COP,0.0,min_variance,Combined Min Variance,Combined,,
2023-02-28,CVX,0.044909609281214735,min_variance,Combined Min Variance,Combined,,
2023-02-28,D,0.018949842956927587,min_variance,Combined Min Variance,Combined,,
2023-02-28,DD,0.0,min_variance,Combined Min Variance,Combined,,
2023-02-28,DIS,0.0,min_variance,Combined Min Variance,Combined,,
2023-02-28,DOW,0.021007406626171624,min_variance,Combined Min Variance,Combined,,
2023-02-28,DUK,0.06051715243613535,min_variance,Combined Min Variance,Combined,,
2023-02-28,EA,0.06213476673680913,min_variance,Combined Min Variance,Combined,,
2023-02-28,GE,0.0004480607820486369,min_variance,Combined Min Variance,Combined,,
2023-02-28,GILD,0.0006288598167195239,min_variance,Combined Min Variance,Combined,,
2023-02-28,GS,0.02051929621844833,min_variance,Combined Min Variance,Combined,,
2023-02-28,INTC,0.0,min_variance,Combined Min Variance,Combined,,
2023-02-28,KO,0.07209579513409074,min_variance,Combined Min Variance,Combined,,
2023-02-28,MMM,0.021872174674899065,min_variance,Combined Min Variance,Combined,,
2023-02-28,MRK,0.08984934144641023,min_variance,Combined Min Variance,Combined,,
2023-02-28,MS,0.008821808375428938,min_variance,Combined Min Variance,Combined,,
2023-02-28,NEE,0.016881659521964198,min_variance,Combined Min Variance,Combined,,
2023-02-28,NEM,0.01729250289836238,min_variance,Combined Min Variance,Combined,,
2023-02-28,NKE,0.0,min_variance,Combined Min Variance,Combined,,
2023-02-28,NUE,0.0,min_variance,Combined Min Variance,Combined,,
2023-02-28,NVDA,0.0,min_variance,Combined Min Variance,Combined,,
2023-02-28,O,0.0928755465706137,min_variance,Combined Min Variance,Combined,,
2023-02-28,OXY,0.0,min_variance,Combined Min Variance,Combined,,
2023-02-28,PLD,0.0,min_variance,Combined Min Variance,Combined,,
2023-02-28,PSA,0.013454135177410861,min_variance,Combined Min Variance,Combined,,
2023-02-28,QCOM,0.00402545056975089,min_variance,Combined Min Variance,Combined,,
2023-02-28,SBUX,0.010461636390394859,min_variance,Combined Min Variance,Combined,,
2023-02-28,SHW,0.0010502008324183357,min_variance,Combined Min Variance,Combined,,
2023-02-28,SLB,0.0,min_variance,Combined Min Variance,Combined,,
2023-02-28,SO,0.00664550568847562,min_variance,Combined Min Variance,Combined,,
2023-02-28,T,0.03153670172920185,min_variance,Combined Min Variance,Combined,,
2023-02-28,TMUS,0.0002563179435652787,min_variance,Combined Min Variance,Combined,,
2023-02-28,TTWO,0.028572780635710827,min_variance,Combined Min Variance,Combined,,
2023-02-28,UPS,0.033732583719851286,min_variance,Combined Min Variance,Combined,,
2023-02-28,USB,0.013262581698463918,min_variance,Combined Min Variance,Combined,,
2023-02-28,V,0.01830127335836518,min_variance,Combined Min Variance,Combined,,
2023-02-28,WFC,0.0,min_variance,Combined Min Variance,Combined,,
2023-02-28,WMT,0.0648025969979642,min_variance,Combined Min Variance,Combined,,
2023-02-28,XOM,0.033084419590583974,min_variance,Combined Min Variance,Combined,,
2023-02-28,ADA-USD,0.0,min_variance,Combined Min Variance,Combined,,
2023-02-28,BCH-USD,0.009782775935795726,min_variance,Combined Min Variance,Combined,,
2023-02-28,BTC-USD,0.0,min_variance,Combined Min Variance,Combined,,
2023-02-28,EOS-USD,0.0,min_variance,Combined Min Variance,Combined,,
2023-02-28,ETC-USD,0.0,min_variance,Combined Min Variance,Combined,,
2023-02-28,ETH-USD,0.0,min_variance,Combined Min Variance,Combined,,
2023-02-28,LTC-USD,0.009033055912664067,min_variance,Combined Min Variance,Combined,,
2023-02-28,TRX-USD,0.0042833826015053495,min_variance,Combined Min Variance,Combined,,
2023-02-28,XLM-USD,0.012693599121566205,min_variance,Combined Min Variance,Combined,,
2023-02-28,XRP-USD,0.003876981838916801,min_variance,Combined Min Variance,Combined,,
2023-03-31,ABBV,0.045329179128169736,min_variance,Combined Min Variance,Combined,,
2023-03-31,ABT,0.0,min_variance,Combined Min Variance,Combined,,
2023-03-31,ADBE,0.0,min_variance,Combined Min Variance,Combined,,
2023-03-31,AEP,0.0,min_variance,Combined Min Variance,Combined,,
2023-03-31,AMD,0.0,min_variance,Combined Min Variance,Combined,,
2023-03-31,AMGN,0.10565167229661968,min_variance,Combined Min Variance,Combined,,
2023-03-31,AMT,0.0,min_variance,Combined Min Variance,Combined,,
2023-03-31,BA,0.0022383147182271626,min_variance,Combined Min Variance,Combined,,
2023-03-31,CAT,0.0,min_variance,Combined Min Variance,Combined,,
2023-03-31,CCI,0.0,min_variance,Combined Min Variance,Combined,,
2023-03-31,CMCSA,0.0,min_variance,Combined Min Variance,Combined,,
2023-03-31,COP,0.0,min_variance,Combined Min Variance,Combined,,
2023-03-31,CVX,0.033728126649118235,min_variance,Combined Min Variance,Combined,,
2023-03-31,D,0.02229686809806256,min_variance,Combined Min Variance,Combined,,
2023-03-31,DD,0.0,min_variance,Combined Min Variance,Combined,,
2023-03-31,DIS,0.0,min_variance,Combined Min Variance,Combined,,
2023-03-31,DOW,0.03224938199301766,min_variance,Combined Min Variance,Combined,,
2023-03-31,DUK,0.05065403363263375,min_variance,Combined Min Variance,Combined,,
2023-03-31,EA,0.06282969137801087,min_variance,Combined Min Variance,Combined,,
2023-03-31,GE,0.003459309666989391,min_variance,Combined Min Variance,Combined,,
2023-03-31,GILD,0.0,min_variance,Combined Min Variance,Combined,,
2023-03-31,GS,0.017395991195213227,min_variance,Combined Min Variance,Combined,,
2023-03-31,INTC,0.0,min_variance,Combined Min Variance,Combined,,
2023-03-31,KO,0.08666745920070378,min_variance,Combined Min Variance,Combined,,
2023-03-31,MMM,0.01904957248283099,min_variance,Combined Min Variance,Combined,,
2023-03-31,MRK,0.08361020649820138,min_variance,Combined Min Variance,Combined,,
2023-03-31,MS,0.012831788496241904,min_variance,Combined Min Variance,Combined,,
2023-03-31,NEE,0.01664293581790285,min_variance,Combined Min Variance,Combined,,
2023-03-31,NEM,0.016555406514361028,min_variance,Combined Min Variance,Combined,,
2023-03-31,NKE,0.0,min_variance,Combined Min Variance,Combined,,
2023-03-31,NUE,0.0,min_variance,Combined Min Variance,Combined,,
2023-03-31,NVDA,0.0,min_variance,Combined Min Variance,Combined,,
2023-03-31,O,0.09002802633056535,min_variance,Combined Min Variance,Combined,,
2023-03-31,OXY,0.0,min_variance,Combined Min Variance,Combined,,
2023-03-31,PLD,0.0,min_variance,Combined Min Variance,Combined,,
2023-03-31,PSA,0.015454958984366066,min_variance,Combined Min Variance,Combined,,
2023-03-31,QCOM,0.0039347055457144165,min_variance,Combined Min Variance,Combined,,
2023-03-31,SBUX,0.010968189935292597,min_variance,Combined Min Variance,Combined,,
2023-03-31,SHW,0.0,min_variance,Combined Min Variance,Combined,,
2023-03-31,SLB,0.0,min_variance,Combined Min Variance,Combined,,
2023-03-31,SO,0.014256470506215032,min_variance,Combined Min Variance,Combined,,
2023-03-31,T,0.034215878367507904,min_variance,Combined Min Variance,Combined,,
2023-03-31,TMUS,0.00099195870509302,min_variance,Combined Min Variance,Combined,,
2023-03-31,TTWO,0.027049222178416012,min_variance,Combined Min Variance,Combined,,
2023-03-31,UPS,0.037062379438791,min_variance,Combined Min Variance,Combined,,
2023-03-31,USB,0.0,min_variance,Combined Min Variance,Combined,,
2023-03-31,V,0.023157217593669014,min_variance,Combined Min Variance,Combined,,
2023-03-31,WFC,0.0,min_variance,Combined Min Variance,Combined,,
2023-03-31,WMT,0.0666222936868235,min_variance,Combined Min Variance,Combined,,
2023-03-31,XOM,0.02940947632661002,min_variance,Combined Min Variance,Combined,,
2023-03-31,ADA-USD,0.0,min_variance,Combined Min Variance,Combined,,
2023-03-31,BCH-USD,0.011280740244403871,min_variance,Combined Min Variance,Combined,,
2023-03-31,BTC-USD,0.0,min_variance,Combined Min Variance,Combined,,
2023-03-31,EOS-USD,0.0,min_variance,Combined Min Variance,Combined,,
2023-03-31,ETC-USD,0.0,min_variance,Combined Min Variance,Combined,,
2023-03-31,ETH-USD,0.0,min_variance,Combined Min Variance,Combined,,
2023-03-31,LTC-USD,0.01046252979430097,min_variance,Combined Min Variance,Combined,,
2023-03-31,TRX-USD,0.0,min_variance,Combined Min Variance,Combined,,
2023-03-31,XLM-USD,0.010049256592099898,min_variance,Combined Min Variance,Combined,,
2023-03-31,XRP-USD,0.0038667580038271856,min_variance,Combined Min Variance,Combined,,
2023-04-28,ABBV,0.05267926055155919,min_variance,Combined Min Variance,Combined,,
2023-04-28,ABT,0.000749567043734742,min_variance,Combined Min Variance,Combined,,
2023-04-28,ADBE,0.0,min_variance,Combined Min Variance,Combined,,
2023-04-28,AEP,0.0,min_variance,Combined Min Variance,Combined,,
2023-04-28,AMD,0.0,min_variance,Combined Min Variance,Combined,,
2023-04-28,AMGN,0.09551921017857241,min_variance,Combined Min Variance,Combined,,
2023-04-28,AMT,0.0,min_variance,Combined Min Variance,Combined,,
2023-04-28,BA,0.005155176124316996,min_variance,Combined Min Variance,Combined,,
2023-04-28,CAT,0.0,min_variance,Combined Min Variance,Combined,,
2023-04-28,CCI,0.0,min_variance,Combined Min Variance,Combined,,
2023-04-28,CMCSA,0.0001437766077193228,min_variance,Combined Min Variance,Combined,,
2023-04-28,COP,0.0,min_variance,Combined Min Variance,Combined,,
2023-04-28,CVX,0.03223681870643819,min_variance,Combined Min Variance,Combined,,
2023-04-28,D,0.021881475921110248,min_variance,Combined Min Variance,Combined,,
2023-04-28,DD,0.0,min_variance,Combined Min Variance,Combined,,
2023-04-28,DIS,0.0,min_variance,Combined Min Variance,Combined,,
2023-04-28,DOW,0.026881176565752896,min_variance,Combined Min Variance,Combined,,
2023-04-28,DUK,0.04518096289523206,min_variance,Combined Min Variance,Combined,,
2023-04-28,EA,0.05003753439249377,min_variance,Combined Min Variance,Combined,,
2023-04-28,GE,0.018700690080859058,min_variance,Combined Min Variance,Combined,,
2023-04-28,GILD,0.0,min_variance,Combined Min Variance,Combined,,
2023-04-28,GS,0.019903871978854383,min_variance,Combined Min Variance,Combined,,
2023-04-28,INTC,0.0,min_variance,Combined Min Variance,Combined,,
2023-04-28,KO,0.10096422741615269,min_variance,Combined Min Variance,Combined,,
2023-04-28,MMM,0.016403626916259545,min_variance,Combined Min Variance,Combined,,
2023-04-28,MRK,0.07642222227356481,min_variance,Combined Min Variance,Combined,,
2023-04-28,MS,0.02707843354345942,min_variance,Combined Min Variance,Combined,,
2023-04-28,NEE,0.005214412979648299,min_variance,Combined Min Variance,Combined,,
2023-04-28,NEM,0.01619334387761541,min_variance,Combined Min Variance,Combined,,
2023-04-28,NKE,0.0,min_variance,Combined Min Variance,Combined,,
2023-04-28,NUE,0.0,min_variance,Combined Min Variance,Combined,,
2023-04-28,NVDA,0.0,min_variance,Combined Min Variance,Combined,,
2023-04-28,O,0.09636744675742788,min_variance,Combined Min Variance,Combined,,
2023-04-28,OXY,0.0,min_variance,Combined Min Variance,Combined,,
2023-04-28,PLD,0.0,min_variance,Combined Min Variance,Combined,,
2023-04-28,PSA,0.021207715284346774,min_variance,Combined Min Variance,Combined,,
2023-04-28,QCOM,0.0,min_variance,Combined Min Variance,Combined,,
2023-04-28,SBUX,0.011328456631463412,min_variance,Combined Min Variance,Combined,,
2023-04-28,SHW,0.0,min_variance,Combined Min Variance,Combined,,
2023-04-28,SLB,0.0,min_variance,Combined Min Variance,Combined,,
2023-04-28,SO,0.01613136838192129,min_variance,Combined Min Variance,Combined,,
2023-04-28,T,0.02902978998458234,min_variance,Combined Min Variance,Combined,,
2023-04-28,TMUS,0.00681079381243339,min_variance,Combined Min Variance,Combined,,
2023-04-28,TTWO,0.02247644708874542,min_variance,Combined Min Variance,Combined,,
2023-04-28,UPS,0.02867065546025002,min_variance,Combined Min Variance,Combined,,
2023-04-28,USB,0.004555808683611804,min_variance,Combined Min Variance,Combined,,
2023-04-28,V,0.02445605900634857,min_variance,Combined Min Variance,Combined,,
2023-04-28,WFC,0.0,min_variance,Combined Min Variance,Combined,,
2023-04-28,WMT,0.0728878540008982,min_variance,Combined Min Variance,Combined,,
2023-04-28,XOM,0.0240678471515743,min_variance,Combined Min Variance,Combined,,
2023-04-28,ADA-USD,0.0,min_variance,Combined Min Variance,Combined,,
2023-04-28,BCH-USD,0.007883930357986995,min_variance,Combined Min Variance,Combined,,
2023-04-28,BTC-USD,0.0,min_variance,Combined Min Variance,Combined,,
2023-04-28,EOS-USD,0.0,min_variance,Combined Min Variance,Combined,,
2023-04-28,ETC-USD,0.0,min_variance,Combined Min Variance,Combined,,
2023-04-28,ETH-USD,0.0,min_variance,Combined Min Variance,Combined,,
2023-04-28,LTC-USD,0.010419134394075158,min_variance,Combined Min Variance,Combined,,
2023-04-28,TRX-USD,0.0,min_variance,Combined Min Variance,Combined,,
2023-04-28,XLM-USD,0.006311828011144354,min_variance,Combined Min Variance,Combined,,
2023-04-28,XRP-USD,0.006049076939846678,min_variance,Combined Min Variance,Combined,,
2023-05-31,ABBV,0.04835371371730373,min_variance,Combined Min Variance,Combined,,
2023-05-31,ABT,0.0,min_variance,Combined Min Variance,Combined,,
2023-05-31,ADBE,0.0,min_variance,Combined Min Variance,Combined,,
2023-05-31,AEP,0.0,min_variance,Combined Min Variance,Combined,,
2023-05-31,AMD,0.00262595934055477,min_variance,Combined Min Variance,Combined,,
2023-05-31,AMGN,0.05625034022224288,min_variance,Combined Min Variance,Combined,,
2023-05-31,AMT,0.0,min_variance,Combined Min Variance,Combined,,
2023-05-31,BA,0.0,min_variance,Combined Min Variance,Combined,,
2023-05-31,CAT,0.0,min_variance,Combined Min Variance,Combined,,
2023-05-31,CCI,0.0,min_variance,Combined Min Variance,Combined,,
2023-05-31,CMCSA,0.007246587803316786,min_variance,Combined Min Variance,Combined,,
2023-05-31,COP,0.0,min_variance,Combined Min Variance,Combined,,
2023-05-31,CVX,0.027876451601675414,min_variance,Combined Min Variance,Combined,,
2023-05-31,D,0.012394299978225894,min_variance,Combined Min Variance,Combined,,
2023-05-31,DD,0.0,min_variance,Combined Min Variance,Combined,,
2023-05-31,DIS,0.0,min_variance,Combined Min Variance,Combined,,
2023-05-31,DOW,0.01421638644091713,min_variance,Combined Min Variance,Combined,,
2023-05-31,DUK,0.030976366111122262,min_variance,Combined Min Variance,Combined,,
2023-05-31,EA,0.08032139720534083,min_variance,Combined Min Variance,Combined,,
2023-05-31,GE,0.021034441755981945,min_variance,Combined Min Variance,Combined,,
2023-05-31,GILD,0.0,min_variance,Combined Min Variance,Combined,,
2023-05-31,GS,0.014844145673978243,min_variance,Combined Min Variance,Combined,,
2023-05-31,INTC,0.0,min_variance,Combined Min Variance,Combined,,
2023-05-31,KO,0.15372457437716902,min_variance,Combined Min Variance,Combined,,
2023-05-31,MMM,0.017692275380210364,min_variance,Combined Min Variance,Combined,,
2023-05-31,MRK,0.0685902423015265,min_variance,Combined Min Variance,Combined,,
2023-05-31,MS,0.03001986471469186,min_variance,Combined Min Variance,Combined,,
2023-05-31,NEE,0.0,min_variance,Combined Min Variance,Combined,,
2023-05-31,NEM,0.007830738470924848,min_variance,Combined Min Variance,Combined,,
2023-05-31,NKE,0.0,min_variance,Combined Min Variance,Combined,,
2023-05-31,NUE,0.0,min_variance,Combined Min Variance,Combined,,
2023-05-31,NVDA,0.0,min_variance,Combined Min Variance,Combined,,
2023-05-31,O,0.09170149909341836,min_variance,Combined Min Variance,Combined,,
2023-05-31,OXY,0.0022846127309647814,min_variance,Combined Min Variance,Combined,,
2023-05-31,PLD,0.0,min_variance,Combined Min Variance,Combined,,
2023-05-31,PSA,0.030255562733453964,min_variance,Combined Min Variance,Combined,,
2023-05-31,QCOM,0.0026228993475925504,min_variance,Combined Min Variance,Combined,,
2023-05-31,SBUX,0.004010197826309777,min_variance,Combined Min Variance,Combined,,
2023-05-31,SHW,0.0,min_variance,Combined Min Variance,Combined,,
2023-05-31,SLB,0.0,min_variance,Combined Min Variance,Combined,,
2023-05-31,SO,0.014106809268762226,min_variance,Combined Min Variance,Combined,,
2023-05-31,T,0.02731785751257557,min_variance,Combined Min Variance,Combined,,
2023-05-31,TMUS,0.026030921299380925,min_variance,Combined Min Variance,Combined,,
2023-05-31,TTWO,0.012202443286658506,min_variance,Combined Min Variance,Combined,,
2023-05-31,UPS,0.03605963305221697,min_variance,Combined Min Variance,Combined,,
2023-05-31,USB,0.0,min_variance,Combined Min Variance,Combined,,
2023-05-31,V,0.012802724501312528,min_variance,Combined Min Variance,Combined,,
2023-05-31,WFC,0.0,min_variance,Combined Min Variance,Combined,,
2023-05-31,WMT,0.08937429870572339,min_variance,Combined Min Variance,Combined,,
2023-05-31,XOM,0.018929955418593398,min_variance,Combined Min Variance,Combined,,
2023-05-31,ADA-USD,0.005119049517612483,min_variance,Combined Min Variance,Combined,,
2023-05-31,BCH-USD,0.005632726387487274,min_variance,Combined Min Variance,Combined,,
2023-05-31,BTC-USD,0.0,min_variance,Combined Min Variance,Combined,,
2023-05-31,EOS-USD,0.0,min_variance,Combined Min Variance,Combined,,
2023-05-31,ETC-USD,0.0,min_variance,Combined Min Variance,Combined,,
2023-05-31,ETH-USD,0.0,min_variance,Combined Min Variance,Combined,,
2023-05-31,LTC-USD,0.006536574465027972,min_variance,Combined Min Variance,Combined,,
2023-05-31,TRX-USD,0.011995561116016407,min_variance,Combined Min Variance,Combined,,
2023-05-31,XLM-USD,0.004921213082149481,min_variance,Combined Min Variance,Combined,,
2023-05-31,XRP-USD,0.004097675559560877,min_variance,Combined Min Variance,Combined,,
